Date,GDP,Economic growth rate,Regular Gasoline,Diesel for automobiles,population,Car registration,Traffic rate,Economic growth state
2017-11-01,474958,2.9,1512.07,1304.14,9870167.0,3116256.0,12326647.5,weak positive
2017-11-02,474958,2.9,1512.07,1304.14,9870167.0,3116256.0,11821710.5,weak positive
2017-11-03,474958,2.9,1512.07,1304.14,9870167.0,3116256.0,10670460.5,weak positive
2017-11-04,474958,2.9,1512.07,1304.14,9870167.0,3116256.0,12340206.5,weak positive
2017-11-05,474958,2.9,1512.07,1304.14,9870167.0,3116256.0,12343631.0,weak positive
2017-11-06,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,12508982.5,weak positive
2017-11-07,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,12539254.5,weak positive
2017-11-08,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,12616201.5,weak positive
2017-11-09,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,11994249.5,weak positive
2017-11-10,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,10175608.5,weak positive
2017-11-11,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,11828658.5,weak positive
2017-11-12,474958,2.9,1520.32,1312.18,9870167.0,3116256.0,12282859.5,weak positive
2017-11-13,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,11805663.5,weak positive
2017-11-14,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,11928335.5,weak positive
2017-11-15,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,12456639.0,weak positive
2017-11-16,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,11895584.0,weak positive
2017-11-17,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,9416061.0,weak positive
2017-11-18,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,11533857.0,weak positive
2017-11-19,474958,2.9,1526.79,1318.58,9870167.0,3116256.0,11422217.0,weak positive
2017-11-20,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,11124423.0,weak positive
2017-11-21,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,11262800.0,weak positive
2017-11-22,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,4858879.5,weak positive
2017-11-23,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,5755834.0,weak positive
2017-11-24,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,9610125.5,weak positive
2017-11-25,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,9012030.0,weak positive
2017-11-26,474958,2.9,1532.15,1324.12,9870167.0,3116256.0,11001126.5,weak positive
2017-11-27,474958,2.9,1536.93,1328.97,9870167.0,3116256.0,10588094.0,weak positive
2017-11-28,474958,2.9,1536.93,1328.97,9870167.0,3116256.0,10867984.5,weak positive
2017-11-29,474958,2.9,1536.93,1328.97,9870167.0,3116256.0,11522747.5,weak positive
2017-11-30,474958,2.9,1536.93,1328.97,9870167.0,3116256.0,10752168.5,weak positive
2017-12-01,474958,2.9,1536.93,1328.97,9857426.0,3116256.0,8838068.0,weak positive
2017-12-02,474958,2.9,1536.93,1328.97,9857426.0,3116256.0,9142801.5,weak positive
2017-12-03,474958,2.9,1536.93,1328.97,9857426.0,3116256.0,11020011.5,weak positive
2017-12-04,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,11193678.0,weak positive
2017-12-05,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,11248843.0,weak positive
2017-12-06,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,11429380.5,weak positive
2017-12-07,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,10210544.0,weak positive
2017-12-08,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,9008403.5,weak positive
2017-12-09,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,7817034.0,weak positive
2017-12-10,474958,2.9,1539.23,1331.25,9857426.0,3116256.0,9789445.5,weak positive
2017-12-11,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,10038633.5,weak positive
2017-12-12,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,10246396.0,weak positive
2017-12-13,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,10517372.0,weak positive
2017-12-14,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,9645831.0,weak positive
2017-12-15,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,8053960.5,weak positive
2017-12-16,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,9632754.0,weak positive
2017-12-17,474958,2.9,1541.45,1333.62,9857426.0,3116256.0,9986610.0,weak positive
2017-12-18,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,10101189.5,weak positive
2017-12-19,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,10216547.5,weak positive
2017-12-20,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,11382732.0,weak positive
2017-12-21,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,9571562.5,weak positive
2017-12-22,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,8423190.5,weak positive
2017-12-23,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,10267455.5,weak positive
2017-12-24,474958,2.9,1543.08,1335.19,9857426.0,3116256.0,10652157.5,weak positive
2017-12-25,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,10237215.5,weak positive
2017-12-26,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,10364802.0,weak positive
2017-12-27,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,10492290.0,weak positive
2017-12-28,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,9798106.5,weak positive
2017-12-29,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,8359574.0,weak positive
2017-12-30,474958,2.9,1544.9,1336.95,9857426.0,3116256.0,9723768.5,weak positive
2017-12-31,474958,2.9,1544.9,1336.95,9857426.0,3124651.0,10026765.0,weak positive
2018-01-01,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,9977364.0,weak positive
2018-01-02,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,10133391.5,weak positive
2018-01-03,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,10397851.5,weak positive
2018-01-04,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,9576667.5,weak positive
2018-01-05,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,8289016.0,weak positive
2018-01-06,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,9972989.5,weak positive
2018-01-07,449358,2.9,1547.85,1340.31,9784112.0,3124651.0,9571779.0,weak positive
2018-01-08,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,9525665.5,weak positive
2018-01-09,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,10366774.5,weak positive
2018-01-10,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,10538301.0,weak positive
2018-01-11,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,9851140.5,weak positive
2018-01-12,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,8286191.5,weak positive
2018-01-13,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,10136749.5,weak positive
2018-01-14,449358,2.9,1551.47,1344.38,9784112.0,3124651.0,10268597.5,weak positive
2018-01-15,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,10306955.0,weak positive
2018-01-16,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,10390640.5,weak positive
2018-01-17,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,10601899.0,weak positive
2018-01-18,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,9841198.5,weak positive
2018-01-19,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,5675544.5,weak positive
2018-01-20,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,10251576.5,weak positive
2018-01-21,449358,2.9,1555.3,1349.01,9784112.0,3124651.0,10559043.0,weak positive
2018-01-22,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,10368395.5,weak positive
2018-01-23,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,7929197.5,weak positive
2018-01-24,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,8610394.0,weak positive
2018-01-25,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,7482635.5,weak positive
2018-01-26,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,7491985.0,weak positive
2018-01-27,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,9682825.0,weak positive
2018-01-28,449358,2.9,1559.71,1354.6,9784112.0,3124651.0,10223514.0,weak positive
2018-01-29,449358,2.9,1563.81,1359.46,9784112.0,3124651.0,10226110.5,weak positive
2018-01-30,449358,2.9,1563.81,1359.46,9784112.0,3124651.0,10549421.5,weak positive
2018-01-31,449358,2.9,1563.81,1359.46,9784112.0,3124651.0,10599233.5,weak positive
2018-02-01,449358,2.9,1563.81,1359.46,9845336.0,3124651.0,10026330.5,weak positive
2018-02-02,449358,2.9,1563.81,1359.46,9845336.0,3124651.0,8636995.5,weak positive
2018-02-03,449358,2.9,1563.81,1359.46,9845336.0,3124651.0,10407196.0,weak positive
2018-02-04,449358,2.9,1563.81,1359.46,9845336.0,3124651.0,10595673.5,weak positive
2018-02-05,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,10955468.5,weak positive
2018-02-06,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,8981244.0,weak positive
2018-02-07,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,10313239.5,weak positive
2018-02-08,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,9815668.5,weak positive
2018-02-09,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,7934791.5,weak positive
2018-02-10,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,10062968.5,weak positive
2018-02-11,449358,2.9,1565.6,1361.41,9845336.0,3124651.0,10448429.5,weak positive
2018-02-12,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,10388104.5,weak positive
2018-02-13,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,10289966.5,weak positive
2018-02-14,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,10660624.0,weak positive
2018-02-15,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,9953510.5,weak positive
2018-02-16,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,8494008.5,weak positive
2018-02-17,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,9985782.5,weak positive
2018-02-18,449358,2.9,1565.38,1361.38,9845336.0,3124651.0,10389261.0,weak positive
2018-02-19,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,10570719.5,weak positive
2018-02-20,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,10107217.5,weak positive
2018-02-21,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,7554197.0,weak positive
2018-02-22,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,7438694.5,weak positive
2018-02-23,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,8670732.0,weak positive
2018-02-24,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,10164004.0,weak positive
2018-02-25,449358,2.9,1564.01,1360.23,9845336.0,3124651.0,10541611.0,weak positive
2018-02-26,449358,2.9,1562.57,1358.93,9845336.0,3124651.0,10243503.5,weak positive
2018-02-27,449358,2.9,1562.57,1358.93,9845336.0,3124651.0,10584461.5,weak positive
2018-02-28,449358,2.9,1562.57,1358.93,9845336.0,3124651.0,10936713.0,weak positive
2018-03-01,449358,2.9,1562.57,1358.93,9838892.0,3124651.0,10326125.0,weak positive
2018-03-02,449358,2.9,1562.57,1358.93,9838892.0,3124651.0,8797938.5,weak positive
2018-03-03,449358,2.9,1562.57,1358.93,9838892.0,3124651.0,10558861.5,weak positive
2018-03-04,449358,2.9,1562.57,1358.93,9838892.0,3124651.0,10514558.0,weak positive
2018-03-05,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10660550.5,weak positive
2018-03-06,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10691218.0,weak positive
2018-03-07,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10893901.5,weak positive
2018-03-08,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10262225.5,weak positive
2018-03-09,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,8816833.0,weak positive
2018-03-10,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10255609.5,weak positive
2018-03-11,449358,2.9,1559.86,1356.5,9838892.0,3124651.0,10515976.0,weak positive
2018-03-12,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,10661750.0,weak positive
2018-03-13,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,10383547.5,weak positive
2018-03-14,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,11023904.5,weak positive
2018-03-15,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,10440528.5,weak positive
2018-03-16,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,8856364.5,weak positive
2018-03-17,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,10605607.0,weak positive
2018-03-18,449358,2.9,1555.57,1352.37,9838892.0,3124651.0,10767609.5,weak positive
2018-03-19,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,11093091.0,weak positive
2018-03-20,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,11115701.5,weak positive
2018-03-21,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,11133400.0,weak positive
2018-03-22,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,10054701.5,weak positive
2018-03-23,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,9159713.0,weak positive
2018-03-24,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,10673440.5,weak positive
2018-03-25,449358,2.9,1552.87,1349.98,9838892.0,3124651.0,11318802.5,weak positive
2018-03-26,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,10861835.0,weak positive
2018-03-27,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,10861402.5,weak positive
2018-03-28,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,10980155.5,weak positive
2018-03-29,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,10541664.5,weak positive
2018-03-30,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,8660066.0,weak positive
2018-03-31,449358,2.9,1551.24,1348.53,9838892.0,3124651.0,9709645.5,weak positive
2018-04-01,472929,3.1,1551.24,1348.53,9830452.0,3124651.0,11166715.0,weak positive
2018-04-02,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,11188686.5,weak positive
2018-04-03,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,11109975.0,weak positive
2018-04-04,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,11155976.0,weak positive
2018-04-05,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,11893819.5,weak positive
2018-04-06,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,9307266.0,weak positive
2018-04-07,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,10858219.0,weak positive
2018-04-08,472929,3.1,1550.05,1347.54,9830452.0,3124651.0,9735113.5,weak positive
2018-04-09,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,10024428.5,weak positive
2018-04-10,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,10404218.0,weak positive
2018-04-11,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,11045340.0,weak positive
2018-04-12,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,10230989.0,weak positive
2018-04-13,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,8795032.5,weak positive
2018-04-14,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,9632650.0,weak positive
2018-04-15,472929,3.1,1549.98,1347.7,9830452.0,3124651.0,10723465.0,weak positive
2018-04-16,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,10703077.5,weak positive
2018-04-17,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,10945527.0,weak positive
2018-04-18,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,10921693.5,weak positive
2018-04-19,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,9633883.0,weak positive
2018-04-20,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,8929535.0,weak positive
2018-04-21,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,10510596.0,weak positive
2018-04-22,472929,3.1,1552.27,1350.33,9830452.0,3124651.0,10732186.5,weak positive
2018-04-23,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,10216332.0,weak positive
2018-04-24,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,10052108.5,weak positive
2018-04-25,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,10757033.5,weak positive
2018-04-26,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,10347144.5,weak positive
2018-04-27,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,9148037.0,weak positive
2018-04-28,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,10555338.0,weak positive
2018-04-29,472929,3.1,1557.26,1355.76,9830452.0,3124651.0,9070025.0,weak positive
2018-04-30,472929,3.1,1564.21,1363.22,9830452.0,3124651.0,10600012.5,weak positive
2018-05-01,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,10828264.5,weak positive
2018-05-02,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,11051697.0,weak positive
2018-05-03,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,10464886.5,weak positive
2018-05-04,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,9062241.0,weak positive
2018-05-05,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,10583179.0,weak positive
2018-05-06,472929,3.1,1564.21,1363.22,9820971.0,3124651.0,10766577.0,weak positive
2018-05-07,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,10779222.5,weak positive
2018-05-08,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,10908772.0,weak positive
2018-05-09,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,11300803.5,weak positive
2018-05-10,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,10724667.5,weak positive
2018-05-11,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,7357489.0,weak positive
2018-05-12,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,10625577.5,weak positive
2018-05-13,472929,3.1,1577.15,1377.29,9820971.0,3124651.0,11237126.0,weak positive
2018-05-14,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,9581060.0,weak positive
2018-05-15,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,10926491.0,weak positive
2018-05-16,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,11181932.0,weak positive
2018-05-17,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,10477759.5,weak positive
2018-05-18,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,8854253.0,weak positive
2018-05-19,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,10538072.5,weak positive
2018-05-20,472929,3.1,1590.13,1390.87,9820971.0,3124651.0,10933682.0,weak positive
2018-05-21,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,9560032.5,weak positive
2018-05-22,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,10708387.5,weak positive
2018-05-23,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,11134208.5,weak positive
2018-05-24,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,10630415.5,weak positive
2018-05-25,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,8991418.0,weak positive
2018-05-26,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,10389462.0,weak positive
2018-05-27,472929,3.1,1605.02,1405.76,9820971.0,3124651.0,10724097.5,weak positive
2018-05-28,472929,3.1,1609.71,1410.45,9820971.0,3124651.0,10891201.5,weak positive
2018-05-29,472929,3.1,1609.71,1410.45,9820971.0,3124651.0,10872993.0,weak positive
2018-05-30,472929,3.1,1609.71,1410.45,9820971.0,3124651.0,7643065.5,weak positive
2018-05-31,472929,3.1,1609.71,1410.45,9820971.0,3124651.0,10540845.5,weak positive
2018-06-01,472929,3.1,1609.71,1410.45,9814049.0,3124651.0,8882136.0,weak positive
2018-06-02,472929,3.1,1609.71,1410.45,9814049.0,3124651.0,10669707.5,weak positive
2018-06-03,472929,3.1,1609.71,1410.45,9814049.0,3124651.0,10320891.0,weak positive
2018-06-04,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,10799279.0,weak positive
2018-06-05,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,10878807.5,weak positive
2018-06-06,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,7551069.5,weak positive
2018-06-07,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,6735123.0,weak positive
2018-06-08,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,8100264.5,weak positive
2018-06-09,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,9875578.5,weak positive
2018-06-10,472929,3.1,1610.12,1410.99,9814049.0,3124651.0,10712022.0,weak positive
2018-06-11,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,10773270.0,weak positive
2018-06-12,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,10616128.0,weak positive
2018-06-13,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,11041482.0,weak positive
2018-06-14,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,10676473.5,weak positive
2018-06-15,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,9246261.5,weak positive
2018-06-16,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,10318608.0,weak positive
2018-06-17,472929,3.1,1609.1,1410.12,9814049.0,3124651.0,10603378.0,weak positive
2018-06-18,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,10794589.0,weak positive
2018-06-19,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,10920375.0,weak positive
2018-06-20,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,11171820.5,weak positive
2018-06-21,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,10471160.5,weak positive
2018-06-22,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,9158676.0,weak positive
2018-06-23,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,10588084.0,weak positive
2018-06-24,472929,3.1,1607.8,1408.84,9814049.0,3124651.0,10781242.5,weak positive
2018-06-25,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,10949640.5,weak positive
2018-06-26,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,11000255.0,weak positive
2018-06-27,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,11030080.5,weak positive
2018-06-28,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,10537084.0,weak positive
2018-06-29,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,8956297.0,weak positive
2018-06-30,472929,3.1,1608.17,1409.05,9814049.0,3124651.0,10491068.0,weak positive
2018-07-01,485724,2.4,1608.17,1409.05,9806538.0,3124651.0,10731264.0,weak positive
